"Date received",Product,Sub-product,Company,State,"ZIP code","Consumer consent provided?","Submitted via","Company response to consumer","Timely response?","Consumer disputed?"
2016-12-26,"Debt collection","I do not know","Resurgent Capital Services L.P.",GA,30021,,Web,"Closed with explanation",1,1
2015-03-17,Mortgage,"Home equity loan or line of credit","HSBC North America Holdings Inc.",FL,33026,,Web,"Closed with explanation",1,0
2015-06-05,Mortgage,"Other mortgage","JPMorgan Chase & Co.",MA,1906,,Referral,"Closed with explanation",1,0
2016-11-16,Mortgage,"VA mortgage","Pacific Union Financial, LLC",VA,234XX,"Consent provided",Web,"Closed with explanation",1,0
2015-09-16,Mortgage,"FHA mortgage","SunTrust Banks, Inc.",GA,30127,"Consent not provided",Web,"Closed with monetary relief",1,0
2016-02-06,"Credit reporting",,"TransUnion Intermediate Holdings, Inc.",CO,80224,"Consent not provided",Web,"Closed with non-monetary relief",1,0
2012-10-24,Mortgage,"Conventional fixed mortgage",Ocwen,CA,92061,,Web,"Closed with explanation",1,1
2015-05-07,Mortgage,"FHA mortgage","Bank of America",CA,90706,,Referral,"Closed with explanation",1,0
2015-01-04,Mortgage,"Conventional adjustable mortgage (ARM)","Bank of America",NY,11426,,Web,"Closed with explanation",1,1
2014-06-26,Mortgage,"Other mortgage","Wells Fargo & Company",OH,45042,,Referral,"Closed with explanation",1,1
2013-05-08,Mortgage,"Other mortgage","Wells Fargo & Company",MO,63627,,Web,"Closed with explanation",1,0
2014-03-18,Mortgage,"Other mortgage",Citibank,CA,94578,,Web,"Closed with explanation",1,1
2015-06-17,Mortgage,"Other mortgage","Select Portfolio Servicing, Inc",TX,77008,,"Postal mail","Closed with non-monetary relief",1,0
2016-09-28,Mortgage,"Conventional adjustable mortgage (ARM)","Ditech Financial LLC",FL,33596,"Consent not provided",Web,"Closed with explanation",1,0
2016-04-08,Mortgage,"Other mortgage","Bayview Loan Servicing, LLC",CA,91302,,Referral,"Closed with explanation",1,0
2016-06-22,"Credit card",,Citibank,TX,78247,"Consent not provided",Web,"Closed with monetary relief",1,0
2016-10-05,"Credit card",,Amex,NY,10035,"Consent not provided",Web,"Closed with explanation",1,0
2014-08-12,"Credit card",,"JPMorgan Chase & Co.",WA,98229,,Web,"Closed with explanation",1,0
2012-05-14,Mortgage,"Conventional fixed mortgage","Select Portfolio Servicing, Inc",PA,15650,,Web,"Closed with explanation",1,0
2015-01-07,"Credit reporting",,Equifax,IL,60654,,Web,"Closed with explanation",1,1
2016-02-24,"Credit card",,"Barclays PLC",PA,19390,"Consent not provided",Web,"Closed with monetary relief",1,0
2013-08-24,Mortgage,"Other mortgage","Bank of America",CA,90005,,Referral,"Closed with explanation",1,1
2016-10-19,"Debt collection","I do not know","Galaxy Capital Acquisitions, LLC",MS,39211,"Consent not provided",Web,"Closed with explanation",1,0
2012-11-05,Mortgage,"Other mortgage",Citibank,CO,80232,,"Postal mail","Closed with explanation",1,0
2016-09-29,"Credit card",,Amex,CA,946XX,"Consent provided",Web,"Closed with non-monetary relief",1,0
2015-02-06,"Credit reporting",,"TransUnion Intermediate Holdings, Inc.",TN,77020,,"Postal mail","Closed with explanation",1,0
2016-08-30,"Credit reporting",,Equifax,NM,875XX,"Consent provided",Web,"Closed with explanation",1,0
2016-07-14,"Credit reporting",,Experian,CA,95377,"Consent not provided",Web,"Closed with explanation",1,0
2015-06-24,"Credit card",,"Capital One",NY,109XX,"Consent provided",Web,"Closed with explanation",1,1
2016-04-18,"Credit card",,Amex,NY,110XX,"Consent provided",Web,"Closed with explanation",1,1
2014-08-27,Mortgage,"Other mortgage","JPMorgan Chase & Co.",CA,94605,,"Postal mail","Closed with monetary relief",1,0
2013-07-08,Mortgage,"Home equity loan or line of credit",KeyCorp,OR,97214,,"Postal mail","Closed with explanation",1,1
2016-01-15,Mortgage,"Reverse mortgage","Nationstar Mortgage",UT,840XX,"Consent provided",Web,"Closed with explanation",1,0
2012-12-03,"Credit reporting",,Equifax,MA,1886,,Web,"Closed with non-monetary relief",1,0
2012-06-21,"Credit card",,"Bank of America",WA,99205,,Referral,"Closed with explanation",1,0
2012-01-06,Mortgage,"Conventional fixed mortgage","Bank of America",CA,94536,,Web,"Closed without relief",1,1
2016-05-07,"Credit reporting",,Experian,MD,212XX,"Consent provided",Web,"Closed with non-monetary relief",1,1
2014-11-10,"Credit reporting",,Experian,CA,90703,,Web,"Closed with explanation",1,0
2016-03-08,"Credit reporting",,Equifax,PA,19146,,"Postal mail","Closed with explanation",1,0
2015-05-06,Mortgage,"Other mortgage","PennyMac Loan Services, LLC",CA,91350,,Referral,"Closed with explanation",1,0
2014-12-11,Mortgage,"Home equity loan or line of credit","Bank of America",NY,11694,,Web,"Closed with explanation",1,1
2014-12-18,Mortgage,"Other mortgage","Capital One",DC,20007,,"Postal mail","Closed with explanation",1,0
2016-12-29,"Credit card",,"JPMorgan Chase & Co.",NE,69361,,Referral,"Closed with explanation",1,
2014-06-14,"Credit reporting",,Experian,FL,32223,,Web,"Closed with explanation",1,
2015-03-16,"Credit reporting",,Experian,FL,33449,,Web,"Closed with non-monetary relief",1,0
2015-10-16,"Debt collection","Credit card","Stellar Recovery Inc.",FL,334XX,"Consent provided",Web,"Closed with explanation",0,0
2015-04-09,"Credit reporting",,Experian,TX,76549,,"Postal mail","Closed with explanation",1,0
2015-08-16,"Bank account or service","Checking account","Bank of America",ME,4554,"Consent not provided",Web,"Closed with explanation",1,0
2015-10-23,"Bank account or service","Checking account","PNC Bank N.A.",MD,20879,,Referral,Closed,1,0
2015-09-10,Mortgage,"Home equity loan or line of credit","Bank of America",CA,926XX,"Consent provided",Web,"Closed with explanation",1,1
2015-08-11,"Debt collection","I do not know","I.C. System, Inc.",CA,91910,"Consent not provided",Web,"Closed with explanation",1,0
2015-07-09,"Bank account or service","Checking account","Bank of America",FL,328XX,"Consent provided",Web,"Closed with explanation",1,0
2014-10-05,"Credit reporting",,Equifax,CA,93277,,Web,"Closed with explanation",1,1
2014-10-22,"Credit reporting",,Experian,TN,37766,,Referral,"Closed with non-monetary relief",1,0
2013-08-10,"Credit card",,"Capital One",MA,1610,,Web,"Closed with explanation",1,0
2012-04-04,Mortgage,"Conventional fixed mortgage","Seterus, Inc.",PA,19155,,Web,"Untimely response",0,
2012-04-27,Mortgage,"Other mortgage","Wells Fargo & Company",NC,28273,,Referral,"Closed without relief",1,0
2016-01-26,Mortgage,"Conventional fixed mortgage","M&T Bank Corporation",MA,1534,"Consent not provided",Web,"Closed with monetary relief",1,0
2014-09-18,Mortgage,"Other mortgage",Ocwen,NC,27624,,"Postal mail","Closed with explanation",1,1
2014-10-29,Mortgage,"Other mortgage","Select Portfolio Servicing, Inc",NH,3835,,Referral,"Closed with explanation",1,0
2013-03-08,Mortgage,"Conventional fixed mortgage",Citibank,AZ,85376,,Web,"Closed with explanation",1,0
2016-08-10,"Credit reporting",,"TransUnion Intermediate Holdings, Inc.",OH,43235,"Consent not provided",Web,"Closed with non-monetary relief",1,0
2016-02-03,"Credit reporting",,Experian,MN,553XX,"Consent provided",Web,"Closed with explanation",1,0
2012-02-17,Mortgage,"Conventional adjustable mortgage (ARM)","HSBC North America Holdings Inc.",CA,92126,,Referral,"Closed without relief",1,
2016-09-17,Mortgage,"Other mortgage","Loan Care",CA,926XX,"Consent provided",Web,"Closed with explanation",1,1
2014-01-30,"Debt collection","Other (i.e. phone, health club, etc.)","Atlantic Credit & Finance, Inc.",NC,28776,,"Postal mail","Closed with non-monetary relief",1,0
2016-09-12,"Credit reporting",,Equifax,CA,92658,"Consent not provided",Web,"Closed with explanation",1,1
2015-03-20,"Credit card",,Discover,CO,80517,,Referral,"Closed with explanation",1,0
2016-07-26,"Credit reporting",,Equifax,CO,80047,"Consent not provided",Web,"Closed with explanation",1,0
2015-06-11,"Credit reporting",,"TransUnion Intermediate Holdings, Inc.",MA,024XX,"Consent provided",Web,"Closed with explanation",1,1
2016-04-22,"Debt collection","Credit card","Portfolio Recovery Associates, Inc.",FL,323XX,"Consent provided",Web,"Closed with explanation",1,0
2015-11-12,"Bank account or service","Savings account","Scottrade Bank",CA,959XX,"Consent provided",Web,Closed,1,1
2012-10-24,Mortgage,"Home equity loan or line of credit","Loan Care",OR,97233,,Web,"Closed with explanation",0,1
2013-04-03,Mortgage,"Other mortgage",Ocwen,CA,95821,,Fax,"Closed with explanation",1,0
2016-11-29,"Debt collection",Medical,"Harris & Harris, Ltd.",IN,46394,,"Postal mail","Closed with explanation",1,0
2015-10-28,"Bank account or service","Checking account","JPMorgan Chase & Co.",OH,43215,Other,Web,"Closed with explanation",1,0
2012-10-27,"Bank account or service","Savings account","Bank of America",NC,28078,,Web,"Closed with non-monetary relief",1,1
2015-08-14,"Credit card",,Discover,ID,837XX,"Consent provided",Web,"Closed with explanation",1,0
2013-10-03,Mortgage,"Other mortgage",Citibank,TX,75104,,Referral,"Closed with explanation",1,0
2014-12-03,"Debt collection","Credit card","JPMorgan Chase & Co.",GA,30518,,Web,"Closed with explanation",1,0
2016-12-19,"Debt collection","Other (i.e. phone, health club, etc.)","States Recovery Systems, Inc.",VA,233XX,"Consent provided",Web,"Closed with explanation",1,
2015-07-02,Mortgage,"Conventional fixed mortgage","Ditech Financial LLC",NY,125XX,"Consent provided",Web,"Closed with explanation",1,0
2014-03-05,"Credit card",,"Capital One",DE,19966,,"Postal mail","Closed with explanation",1,0
2014-04-14,"Credit card",,Discover,CA,94521,,Web,"Closed with explanation",1,0
2014-10-06,Mortgage,"FHA mortgage",Ocwen,IN,47421,,Web,"Closed with explanation",1,0
2016-12-27,"Bank account or service","Checking account","JPMorgan Chase & Co.",WI,53209,,Phone,"Closed with explanation",1,
2012-09-06,Mortgage,"FHA mortgage","Bank of America",FL,33169,,Web,"Closed with explanation",1,0
2012-07-20,"Credit card",,"Capital One",MN,55441,,Referral,"Closed with explanation",1,0
2012-06-22,Mortgage,"Other mortgage",Ocwen,CA,95828,,Fax,"Closed with explanation",1,0
2014-06-05,"Debt collection","Payday loan","CNG Financial Corporation",OK,74834,,Web,"Closed with explanation",1,0
2016-03-22,"Bank account or service","Other bank product/service","Wells Fargo & Company",NC,27530,,"Postal mail","Closed with monetary relief",1,0
2013-12-11,"Debt collection","I do not know","Expert Global Solutions, Inc.",CA,95032,,Web,"Closed with explanation",1,0
2014-12-09,"Debt collection","Other (i.e. phone, health club, etc.)",ERC,CA,91709,,Web,"Closed with non-monetary relief",1,0
2015-11-05,"Debt collection","I do not know","Stephen Einstein & Associates, P.C.",NY,10025,,"Postal mail","Closed with explanation",0,0
2016-11-13,"Debt collection","Other (i.e. phone, health club, etc.)","BYL Collection Services",TX,75503,"Consent not provided",Web,"Closed with explanation",1,0
2014-07-28,"Credit reporting",,Experian,CA,92344,,Web,"Closed with explanation",1,0
2012-04-24,Mortgage,"Conventional fixed mortgage","Wells Fargo & Company",KY,40223,,Web,"Closed without relief",1,0
2013-09-04,"Credit card",,"Barclays PLC",PA,19608,,"Postal mail","Closed with explanation",1,1
2014-09-29,Mortgage,"Conventional fixed mortgage","Nationstar Mortgage",,,,Phone,"Closed with explanation",1,0
2014-04-10,"Credit card",,Citibank,CT,6106,,"Postal mail","Closed with explanation",1,0
2015-09-09,Mortgage,"Other mortgage",Ocwen,FL,33991,,Referral,"Closed with explanation",1,0
2015-02-28,Mortgage,"Conventional adjustable mortgage (ARM)","Wells Fargo & Company",NJ,7001,,Web,"Closed with explanation",1,0
2015-03-05,Mortgage,"Other mortgage","Wells Fargo & Company",PA,19145,,Referral,"Closed with explanation",1,0
2014-12-06,"Bank account or service","Other bank product/service","Bank of America",TX,77053,,Web,"Closed with explanation",1,0
2013-07-06,Mortgage,"Conventional fixed mortgage","Ditech Financial LLC",,,,Web,"Closed with explanation",1,1
2014-11-03,"Credit reporting",,Equifax,TX,76119,,Referral,"Closed with explanation",1,1
2013-01-16,Mortgage,"Conventional fixed mortgage","Wells Fargo & Company",VA,23116,,Web,"Closed with explanation",1,1
2012-12-03,Mortgage,"Conventional adjustable mortgage (ARM)","Bank of America",CA,92618,,Web,"Closed with explanation",1,0
2015-02-23,"Debt collection",Medical,"SCA Collections, Inc.",NC,28358,,Web,"Closed with explanation",1,0
2015-03-28,"Credit reporting",,Experian,CA,924XX,"Consent provided",Web,"Closed with non-monetary relief",1,0
2016-09-24,"Credit reporting",,"TransUnion Intermediate Holdings, Inc.",FL,347XX,"Consent provided",Web,"Closed with explanation",1,0
2016-12-17,"Credit reporting",,"TransUnion Intermediate Holdings, Inc.",FL,330XX,,Web,"In progress",1,
2013-08-09,"Debt collection",Medical,"Expert Global Solutions, Inc.",PA,15227,,Web,"Closed with explanation",1,0
2016-01-27,"Debt collection",Medical,"I.C. System, Inc.",NJ,070XX,"Consent provided",Web,"Closed with explanation",1,0
2013-04-08,Mortgage,"Other mortgage",Citibank,OH,44281,,Referral,"Closed with non-monetary relief",1,0
2014-05-05,"Bank account or service","Checking account","PayPal Holdings, Inc.",CA,91301,,Phone,"Closed with monetary relief",1,0
2015-10-19,"Debt collection","Other (i.e. phone, health club, etc.)","Transworld Systems Inc.",NJ,080XX,"Consent provided",Web,"Closed with explanation",1,0
2016-02-07,"Credit reporting",,"R.M. Galicia, Inc.",VA,23464,"Consent not provided",Web,"Closed with explanation",1,0
2015-05-15,"Credit reporting",,Experian,CA,95355,,"Postal mail","Closed with explanation",1,0
2015-08-22,"Debt collection","Credit card","Encore Capital Group",KY,40229,"Consent not provided",Web,"Closed with explanation",1,0
2014-10-27,"Debt collection","I do not know","Solomon and Solomon, P.C.",NY,14843,,Phone,"Closed with explanation",1,0
2016-09-15,"Credit card",,"PayPal Holdings, Inc.",PA,19382,"Consent not provided",Web,"Closed with explanation",1,0
2016-09-18,"Debt collection","I do not know","Portfolio Recovery Associates, Inc.",TX,78957,"Consent not provided",Web,"Closed with explanation",1,0
2016-06-15,"Credit card",,Amex,AK,997XX,"Consent provided",Web,"Closed with explanation",1,0
2015-12-06,"Credit card",,Discover,NY,112XX,"Consent provided",Web,"Closed with explanation",1,1
2016-02-01,"Debt collection","Credit card","First National Collection Bureau, Inc.",LA,70555,"Consent not provided",Web,"Closed with explanation",1,0
2012-07-18,Mortgage,"Conventional fixed mortgage","Regions Financial Corporation",GA,30016,,Phone,"Closed with monetary relief",1,1
2016-09-29,Mortgage,"Other mortgage","Ditech Financial LLC",IA,51106,,Referral,"Closed with explanation",1,0
2015-05-18,"Credit reporting",,Equifax,FL,33016,,"Postal mail","Closed with explanation",1,0
2012-09-20,Mortgage,"Other mortgage","Nationstar Mortgage",GA,30331,,Referral,"Closed with explanation",0,0
2016-01-28,"Bank account or service","Checking account","U.S. Bancorp",AZ,85711,,Phone,"Closed with explanation",1,0
2016-10-07,"Credit reporting",,Equifax,MD,207XX,"Consent provided",Web,"Closed with explanation",1,1
2014-05-12,"Debt collection","Other (i.e. phone, health club, etc.)","Meade & Associates, Inc.",AL,36360,,"Postal mail","Closed with explanation",1,0
2012-01-30,Mortgage,"Conventional fixed mortgage","JPMorgan Chase & Co.",FL,33404,,Web,"Closed without relief",1,1
2016-09-04,Mortgage,"FHA mortgage","U.S. Bancorp",FL,322XX,"Consent provided",Web,"Closed with non-monetary relief",1,0
2016-02-23,"Bank account or service","Savings account","Capital One",TX,77035,,Referral,"Closed with explanation",1,0
2013-06-21,Mortgage,"Conventional fixed mortgage","Bayview Loan Servicing, LLC",FL,34653,,Web,"Closed with explanation",1,0
2013-04-01,"Credit card",,"U.S. Bancorp",KS,66701,,Fax,"Closed with monetary relief",1,1
2013-07-11,"Bank account or service","Checking account","Capital One",TX,75040,,Phone,"Closed with explanation",1,0
2015-04-07,"Credit reporting",,Experian,WI,53206,"Consent not provided",Web,"Closed with explanation",1,0
2016-11-19,"Debt collection",Medical,"Global Credit & Collection Corporation",MD,20902,"Consent not provided",Web,Closed,1,0
2013-11-12,"Bank account or service","Savings account","JPMorgan Chase & Co.",IL,61109,,"Postal mail","Closed with explanation",1,0
2016-02-02,"Debt collection","Credit card",Discover,NC,281XX,"Consent provided",Web,"Closed with explanation",1,0
2015-03-10,"Credit card",,"JPMorgan Chase & Co.",CA,90806,,Web,"Closed with explanation",1,1
2013-10-22,"Debt collection","Credit card","Wells Fargo & Company",PA,19026,,Web,"Closed with explanation",1,0
2016-11-06,"Credit card",,"Capital One",NJ,080XX,"Consent provided",Web,"Closed with explanation",1,
